ID,Title,Year,Age,IMDb,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Directors,Genres,Country,Language,Runtime
4752,7 Boxes,2012,16+,7.1,97%,0,0,1,0,0,"Juan Carlos Maneglia,Tana Schémbori","Adventure,Crime,Drama,Mystery,Thriller","Paraguay,Spain","Spanish,Guarani,Korean",105
4753,Embrace,2016,7+,7.2,100%,0,0,1,0,0,Taryn Brumfitt,Documentary,"Australia,Canada,Dominican Republic,Germany,United States,United Kingdom,France",English,90
4754,Rosencrantz & Guildenstern Are Dead,1991,7+,7.5,62%,0,0,1,0,0,Tom Stoppard,"Comedy,Drama","United Kingdom,United States",English,117
4756,Love & Friendship,2016,13+,6.4,97%,0,0,1,0,0,Whit Stillman,"Comedy,Drama,Romance","Ireland,France,Netherlands","English,French",90
4757,Phenomena,1985,18+,6.8,78%,0,0,1,0,0,Dario Argento,"Horror,Mystery","Italy,Switzerland","Italian,Swiss German,Danish",116
4758,Grey Gardens,2009,7+,7.4,87%,0,0,1,0,0,"Ellen Hovde,Albert Maysles,David Maysles,Muffie Meyer","Documentary,Comedy,Drama",United States,English,95
4761,Macbeth,2015,18+,6.6,80%,0,0,1,0,0,Justin Kurzel,"Drama,History,War","United Kingdom,France,United States",English,113
4763,Deathgasm,2015,18+,6.3,87%,0,0,1,0,0,Jason Lei Howden,"Action,Comedy,Horror,Music","New Zealand,United States",English,86
4764,Danny Collins,2015,18+,7,77%,0,0,1,0,0,Dan Fogelman,"Biography,Comedy,Drama,Music",United States,English,106
4765,Too Big to Fail,2011,18+,7.3,74%,0,0,1,0,0,Curtis Hanson,"Biography,Drama,History",United States,English,99
4766,Bad Taste,1987,18+,6.6,68%,0,0,1,0,0,Peter Jackson,"Comedy,Horror,Sci-Fi",New Zealand,"English,Maori",91
4769,Ballet Shoes,2008,7+,6.6,100%,0,0,1,0,0,Sandra Goldbacher,"Drama,Family",United Kingdom,English,85
4770,Charlie Bartlett,2007,18+,7,57%,0,0,1,0,0,Jon Poll,"Comedy,Drama,Romance",United States,English,97
4771,My Friend Dahmer,2017,18+,6.2,87%,0,0,1,0,0,Marc Meyers,"Biography,Drama",United States,English,107
4772,1945,2017,18+,7.1,97%,0,0,1,0,0,Ferenc Török,Drama,Hungary,"Hungarian,Russian",91
4774,The Panama Papers,2018,13+,7.2,100%,0,0,1,0,0,Alex Winter,Documentary,United States,"English,Spanish,Icelandic,Maltese,Russian",96
4775,Explorers,1985,7+,6.6,77%,0,0,1,0,0,Joe Dante,"Adventure,Comedy,Family,Romance,Sci-Fi",United States,"English,German",109
4778,Janis: Little Girl Blue,2015,18+,7.4,94%,0,0,1,0,0,Amy Berg,"Documentary,Biography,Music",United States,English,103
4779,To Hell and Back: The Kane Hodder Story,2017,18+,7.8,100%,0,0,1,0,0,Derek Dennis Herbert,Documentary,United States,English,108
4781,The Dressmaker,2015,18+,7.1,57%,0,0,1,0,0,Jocelyn Moorhouse,"Comedy,Drama",Australia,English,119
4782,Last Flag Flying,2017,18+,6.9,77%,0,0,1,0,0,Richard Linklater,"Comedy,Drama,War",United States,English,125
4784,A Town Called Panic,2009,7+,7.5,81%,0,0,1,0,0,"Stéphane Aubier,Vincent Patar","Animation,Adventure,Comedy,Family,Fantasy","Belgium,Luxembourg,France",French,75
4785,Sweet Country,2018,18+,6.9,96%,0,0,1,0,0,Warwick Thornton,"Adventure,Crime,Drama,History,Thriller,Western",Australia,"English,Aboriginal",113
4786,Game Change,2012,18+,7.4,68%,0,0,1,0,0,Jay Roach,"Biography,Drama,History",United States,English,118
4787,Penelope,2006,7+,6.7,54%,0,0,1,0,0,Mark Palansky,"Comedy,Fantasy,Romance","United Kingdom,United States",English,104
4789,Igby Goes Down,2002,18+,6.9,76%,0,0,1,0,0,Burr Steers,"Comedy,Drama",United States,English,98
4790,The Decline of Western Civilization Part II: The Metal Years,1988,18+,7.2,100%,0,0,1,0,0,Penelope Spheeris,"Documentary,Music",United States,English,93
4791,The Brand New Testament,2015,18+,7.1,82%,0,0,1,0,0,Jaco Van Dormael,"Comedy,Fantasy","Belgium,France,Luxembourg","French,German",114
4793,"Jeff, Who Lives at Home",2011,18+,6.5,77%,0,0,1,0,0,"Jay Duplass,Mark Duplass","Comedy,Drama",United States,English,83
4794,Resolution,2012,18+,6.4,85%,0,0,1,0,0,"Justin Benson,Aaron Moorhead","Drama,Horror,Mystery,Thriller",United States,English,93
4796,The Love Witch,2016,18+,6.2,95%,0,0,1,0,0,Anna Biller,"Comedy,Horror,Romance,Thriller",United States,English,120
4797,Ben X,2007,18+,7.4,68%,0,0,1,0,0,Nic Balthazar,"Drama,Thriller","Belgium,Netherlands","Flemish,Dutch",93
4798,Bilal: A New Breed of Hero,2015,13+,7.9,58%,0,0,1,0,0,"Khurram H. Alavi,Ayman Jamal","Animation,Action,Adventure","United Arab Emirates,United States,Switzerland",English,105
4799,Teddy Bear,2012,18+,7.1,94%,0,0,1,0,0,Seth MacFarlane,Comedy,United States,"English,Japanese",106
4800,The War Zone,1999,18+,7.3,84%,0,0,1,0,0,Tim Roth,"Drama,Thriller","Italy,United Kingdom",English,98
4801,The Party,2017,18+,6.6,81%,0,0,1,0,0,"Harry Elfont,Deborah Kaplan","Comedy,Romance",United States,English,100
4802,Anti Matter,2016,18+,5.8,88%,0,0,1,0,0,Keir Burrows,"Mystery,Sci-Fi",United Kingdom,"English,Spanish",109
4803,Stake Land,2010,18+,6.5,74%,0,0,1,0,0,Jim Mickle,"Drama,Horror,Sci-Fi",United States,English,98
4804,The Babushkas of Chernobyl,2015,18+,7.9,100%,0,0,1,0,0,"Anne Bogart,Holly Morris",Documentary,United States,"Ukrainian,Russian,English",70
4806,I Dream in Another Language,2017,18+,7.4,80%,0,0,1,0,0,Ernesto Contreras,"Drama,Romance","Mexico,Netherlands","Spanish,English",103
4807,Alive Inside,2014,7+,8.2,74%,0,0,1,0,0,Michael Rossato-Bennett,"Documentary,News",United States,English,78
4808,The Gathering Storm,2002,all,7.5,83%,0,0,1,0,0,Richard Loncraine,"Biography,Drama,History","United Kingdom,United States",English,96
4811,Wrinkles,2011,18+,7.6,96%,0,0,1,0,0,Ignacio Ferreras,"Animation,Drama",Spain,"Spanish,Gallegan",89
4812,Like Crazy,2011,13+,6.7,71%,0,0,1,0,0,Drake Doremus,"Drama,Romance",United States,English,86
4813,Journey's End,2017,18+,6.6,92%,0,0,1,0,0,Saul Dibb,"Drama,War",United Kingdom,"English,German,French",107
4814,Internal Affairs,1990,18+,6.5,88%,0,0,1,0,0,Mike Figgis,"Crime,Drama,Thriller","United States,Canada","English,Spanish",115
4815,Changing Lanes,2002,18+,6.4,77%,0,0,1,0,0,Roger Michell,"Drama,Thriller",United States,English,98
4816,Longford,2006,18+,7.6,100%,0,0,1,0,0,Tom Hooper,"Biography,Crime,Drama,Romance","United Kingdom,United States",English,93
4817,Nas: Time Is Illmatic,2014,16+,7.1,100%,0,0,1,0,0,One9,"Documentary,Biography,History,Music",United States,English,74
4819,The Dresser,1983,7+,7.6,100%,0,0,1,0,0,Peter Yates,Drama,United Kingdom,English,118
4820,Café Society,2016,13+,6.6,71%,0,0,1,0,0,Woody Allen,"Comedy,Drama,Romance",United States,"English,Hebrew",96
4821,Trees Lounge,1996,18+,7.1,81%,0,0,1,0,0,Steve Buscemi,"Comedy,Drama",United States,English,95
4822,Sharkwater Extinction,2018,18+,7.7,100%,0,0,1,0,0,Rob Stewart,Documentary,United States,English,85
4823,Suburbia,1984,18+,7,92%,0,0,1,0,0,Penelope Spheeris,"Drama,Thriller",United States,English,94
4824,Raising Victor Vargas,2002,18+,7.2,96%,0,0,1,0,0,Peter Sollett,"Drama,Romance","France,United States","English,Spanish",88
4825,Faults,2014,18+,6.7,91%,0,0,1,0,0,Riley Stearns,"Comedy,Crime,Drama",United States,English,89
4826,Milius,2013,7+,7.5,94%,0,0,1,0,0,"Joey Figueroa,Zak Knutson","Documentary,Biography,Drama",United States,English,103
4827,City of Ghosts,2017,18+,7.4,98%,0,0,1,0,0,Matt Dillon,"Crime,Drama,Thriller",United States,"English,French,Khmer,Russian",116
4829,The First Time,2012,13+,6.8,47%,0,0,1,0,0,Jonathan Kasdan,"Comedy,Drama,Romance",United States,English,95
4831,Danger Close,2019,18+,6.9,71%,0,0,1,0,0,Kriv Stenders,"Action,Drama,War",Australia,English,118
4832,Back Roads,2019,18+,6.7,68%,0,0,1,0,0,Alex Pettyfer,"Crime,Drama,Thriller",United States,English,101
4833,Troop Zero,2019,7+,6.9,67%,0,0,1,0,0,"Bert,Bertie","Comedy,Drama,Family",United States,English,94
4834,Salmon Fishing in the Yemen,2012,13+,6.8,67%,0,0,1,0,0,Lasse Hallström,"Comedy,Drama,Romance",United Kingdom,"English,Arabic,Mandarin",107
4835,Street Fight,2005,18+,7.9,100%,0,0,1,0,0,Ralph Bakshi,"Animation,Action,Comedy,Crime,Drama",United States,English,100
4837,Titli,2015,18+,7.6,92%,0,0,1,0,0,Kanu Behl,"Action,Drama,Thriller",India,Hindi,116
4840,Jin-Roh: The Wolf Brigade,1999,18+,7.4,55%,0,0,1,0,0,Hiroyuki Okiura,"Animation,Drama,Fantasy,Thriller",Japan,Japanese,102
4841,The Tuskegee Airmen,1995,13+,7.1,88%,0,0,1,0,0,Robert Markowitz,"Drama,History,War",United States,English,106
4842,She's Beautiful When She's Angry,2014,18+,7.8,93%,0,0,1,0,0,Mary Dore,"Documentary,History",United States,English,92
4843,Maidentrip,2014,18+,7.5,83%,0,0,1,0,0,Jillian Schlesinger,"Documentary,Adventure,Biography",United States,"Dutch,English",82
4844,The Laramie Project,2002,16+,7.2,92%,0,0,1,0,0,Moisés Kaufman,"Crime,Drama,History",United States,English,97
4848,Last Cab to Darwin,2015,18+,7.2,89%,0,0,1,0,0,Jeremy Sims,"Comedy,Drama,Romance",Australia,English,123
4849,Burn Notice: The Fall of Sam Axe,2011,7+,7.2,90%,0,0,1,0,0,Jeffrey Donovan,"Action,Comedy,Crime,Drama,Mystery,Thriller",United States,"English,Spanish",120
4850,The Plague Dogs,1982,13+,7.8,57%,0,0,1,0,0,Martin Rosen,"Animation,Adventure,Drama","United Kingdom,United States",English,103
4851,Cloudburst,2011,18+,7.2,100%,0,0,1,0,0,Thom Fitzgerald,"Adventure,Comedy,Drama,Romance","United States,Canada",English,93
4852,Valentine Road,2013,16+,7.1,91%,0,0,1,0,0,Marta Cunningham,Documentary,United States,English,89
4853,Wendy and Lucy,2008,18+,7.1,85%,0,0,1,0,0,Kelly Reichardt,Drama,United States,English,80
4854,Rat Race,2001,13+,6.4,44%,0,0,1,0,0,Jerry Zucker,"Adventure,Comedy","United States,Canada",English,112
4855,Rivers and Tides,2001,all,7.9,99%,0,0,1,0,0,Thomas Riedelsheimer,Documentary,"Germany,Finland,United Kingdom,Canada",English,90
4856,Fan,2016,18+,7,78%,0,0,1,0,0,Tony Scott,"Action,Drama,Sport,Thriller",United States,"English,Spanish",116
4857,All the Mornings of the World,1991,18+,7.5,89%,0,0,1,0,0,Alain Corneau,"Biography,Drama,History,Music,Romance",France,French,115
4858,Light of My Life,2019,18+,6.6,79%,0,0,1,0,0,Casey Affleck,"Drama,Sci-Fi,Thriller",United States,English,119
4861,Beneath Hill 60,2010,18+,7.1,85%,0,0,1,0,0,Jeremy Sims,"Drama,History,War",Australia,"English,German",122
4862,Naked Gun 33⅓: The Final Insult,1994,13+,6.5,54%,0,0,1,0,0,Peter Segal,"Comedy,Crime",United States,English,83
4863,Recount,2008,18+,7.4,78%,0,0,1,0,0,Jay Roach,"Drama,History",United States,English,116
4864,Dragonslayer,1981,7+,6.7,87%,0,0,1,0,0,Matthew Robbins,"Action,Adventure,Fantasy","United States,United Kingdom",English,108
4865,Lawn Dogs,1997,18+,7.5,72%,0,0,1,0,0,John Duigan,Drama,United Kingdom,English,101
4867,Reefer Madness: The Movie Musical,2006,18+,7.1,71%,0,0,1,0,0,Andy Fickman,"Comedy,Drama,Horror,Musical","United States,Germany,Canada",English,112
4868,Veteran,2015,18+,7,90%,0,0,1,0,0,Seung-wan Ryoo,"Action,Comedy,Crime,Thriller",South Korea,"Korean,Russian,English",123
4869,Mardaani,2014,13+,7.3,67%,0,0,1,0,0,Pradeep Sarkar,"Action,Crime,Drama,Thriller",India,Hindi,113
4870,Thin,2006,13+,7.4,100%,0,0,1,0,0,Lauren Greenfield,Documentary,United States,English,102
4872,Out of Time,2003,18+,6.5,64%,0,0,1,0,0,Carl Franklin,"Crime,Drama,Mystery,Thriller",United States,English,105
4873,Tales of the Grim Sleeper,2014,18+,7,100%,0,0,1,0,0,"Nick Broomfield,Barney Broomfield,Marc Hoeferlin","Documentary,Crime","United Kingdom,United States",English,110
4875,Gimme Danger,2016,18+,7.2,94%,0,0,1,0,0,Jim Jarmusch,"Documentary,Music",United States,English,108
4879,The Long Riders,1980,18+,7,83%,0,0,1,0,0,Walter Hill,"Biography,Crime,Western",United States,"English,Swedish",100
4880,Any Day Now,2012,18+,7.5,79%,0,0,1,0,0,Jay Chapman,Drama,United States,English,60
4881,"Fat, Sick & Nearly Dead",2010,18+,7.5,69%,0,0,1,0,0,"Joe Cross,Kurt Engfehr",Documentary,"Australia,United States",English,97
4882,Kill the Irishman,2011,18+,7.1,62%,0,0,1,0,0,Jonathan Hensleigh,"Biography,Crime,Drama",United States,English,106
4883,A Coffee in Berlin,2012,18+,7.4,77%,0,0,1,0,0,Jan-Ole Gerster,"Comedy,Drama",Germany,"German,English",86
4886,Mr. Mom,1983,7+,6.5,82%,0,0,1,0,0,Stan Dragoti,"Comedy,Drama",United States,English,91
4889,Blood Brother,2013,7+,8.3,73%,0,0,1,0,0,Tom Holland,"Horror,Thriller",United States,English,87
4890,The Weather Underground,2002,18+,7.5,91%,0,0,1,0,0,"Sam Green,Bill Siegel","Documentary,History,War",United States,English,92
4892,We Are Still Here,2015,18+,5.7,95%,0,0,1,0,0,Ted Geoghegan,"Horror,Mystery",United States,English,84
4893,Miss Granny,2014,13+,7.3,80%,0,0,1,0,0,Joyce Bernal,"Comedy,Fantasy,Music",Philippines,"Tagalog,Filipino",120
4894,Eye of the Needle,1981,18+,7.1,81%,0,0,1,0,0,Richard Marquand,"Romance,Thriller,War",United Kingdom,"English,German",112
4896,A Girl Like Her,2015,13+,7,65%,0,0,1,0,0,Amy S. Weber,Drama,United States,English,91
4897,Cries from Syria,2017,18+,8.1,100%,0,0,1,0,0,Evgeny Afineevsky,"Documentary,Drama","United States,Czech Republic","English,Arabic",111
4898,Trouble the Water,2008,18+,7.4,96%,0,0,1,0,0,"Carl Deal,Tia Lessin",Documentary,United States,English,90
4899,Shut Up and Play the Hits,2012,18+,7.4,85%,0,0,1,0,0,"Will Lovelace,Dylan Southern","Documentary,Music",United Kingdom,English,108
4900,Still Mine,2012,13+,7.4,92%,0,0,1,0,0,Michael McGowan,Drama,Canada,English,102
4901,Alleluia! The Devil's Carnival,2016,18+,6.8,100%,0,0,1,0,0,Darren Lynn Bousman,"Horror,Musical",United States,English,97
4903,Why We Fight,2005,13+,8,78%,0,0,1,0,0,Eugene Jarecki,"Documentary,History,War","United Kingdom,France,Denmark,Canada,United States","English,Arabic",98
4904,Bill & Ted's Bogus Journey,1991,7+,6.3,54%,0,0,1,0,0,Peter Hewitt,"Adventure,Comedy,Fantasy,Music,Sci-Fi",United States,"English,Italian,Russian",93
4905,Bones Brigade: An Autobiography,2012,18+,8.1,77%,0,0,1,0,0,Stacy Peralta,"Documentary,Sport",United States,English,90
4906,The Young and Prodigious T.S. Spivet,2013,all,7.1,76%,0,0,1,0,0,Jean-Pierre Jeunet,"Action,Adventure,Comedy,Drama,Family","France,Canada",English,105
4907,Hype!,1996,18+,7.6,92%,0,0,1,0,0,Doug Pray,"Documentary,History,Music",United States,English,84
4909,Sign 'o' The Times,1987,13+,8.1,86%,0,0,1,0,0,"Prince,Albert Magnoli","Documentary,Music","United States,Canada",English,85
4910,Ghosts of Abu Ghraib,2007,18+,7.8,100%,0,0,1,0,0,Rory Kennedy,"Documentary,History,War",United States,English,78
4912,The Bodyguard,1992,18+,6.3,33%,0,0,1,0,0,Jay Chapman,"Crime,Drama,Thriller",United Kingdom,English,60
4914,The Decline of the American Empire,1986,18+,7.2,86%,0,0,1,0,0,Denys Arcand,"Comedy,Drama",Canada,"French,English",101
4916,The Kentucky Fried Movie,1977,18+,6.5,81%,0,0,1,0,0,John Landis,Comedy,United States,"English,Korean",83
4917,The Ninth Configuration,1980,18+,7,77%,0,0,1,0,0,William Peter Blatty,"Comedy,Drama,Horror,Mystery,Thriller",United States,English,118
4918,Chico & Rita,2010,18+,7.2,87%,0,0,1,0,0,"Tono Errando,Javier Mariscal,Fernando Trueba","Animation,Crime,Drama,Music,Romance","Spain,United Kingdom","Spanish,English,French",94
4919,Rewind This!,2013,18+,7.1,100%,0,0,1,0,0,Josh Johnson,Documentary,United States,"English,Japanese,Spanish",91
4920,The Bride with White Hair,1993,18+,6.9,100%,0,0,1,0,0,Ronny Yu,Action,Hong Kong,Cantonese,89
4921,Fast Color,2019,13+,6,82%,0,0,1,0,0,Julia Hart,"Drama,Sci-Fi,Thriller",United States,English,100
4922,An American Crime,2007,18+,7.3,38%,0,0,1,0,0,Tommy O'Haver,"Biography,Crime,Drama,Horror",United States,English,98
4923,Dick Tracy,1990,7+,6.1,62%,0,0,1,0,0,Warren Beatty,"Action,Comedy,Crime,Music,Romance,Thriller",United States,English,105
4924,Alamar,2010,all,7.3,91%,0,0,1,0,0,Pedro González-Rubio,"Documentary,Drama",Mexico,"Spanish,Italian",73
4926,Strangled,2016,18+,7,83%,0,0,1,0,0,Árpád Sopsits,"Crime,Horror,Thriller",Hungary,Hungarian,121
4927,Balibo,2009,18+,7.1,100%,0,0,1,0,0,Robert Connolly,"Drama,Mystery,Thriller",Australia,English,111
4928,We Are Legion: The Story of the Hacktivists,2012,7+,7.3,73%,0,0,1,0,0,Brian Knappenberger,Documentary,"United States,United Kingdom",English,93
4929,Ashes of Time,1994,18+,7.2,78%,0,0,1,0,0,Kar-Wai Wong,"Action,Drama","Hong Kong,Taiwan","Mandarin,Cantonese",100
4930,Casting By,2012,16+,7.6,94%,0,0,1,0,0,Tom Donahue,"Documentary,Biography",United States,English,89
4933,Neds,2010,16+,7,94%,0,0,1,0,0,Peter Mullan,Drama,"United Kingdom,France,Italy","English,Scots,Latin",124
4934,The Cutting Edge,1992,7+,6.9,56%,0,0,1,0,0,Paul Michael Glaser,"Comedy,Drama,Romance,Sport",United States,"English,French,Russian",101
4935,Meet the Patels,2015,7+,7.2,87%,0,0,1,0,0,"Geeta Patel,Ravi Patel","Documentary,Comedy,Romance",United States,"English,Gujarati",88
4937,F/X,1986,18+,6.7,88%,0,0,1,0,0,Robert Mandel,"Action,Thriller",United States,English,109
4939,Sui Dhaaga - Made in India,2018,7+,6.8,89%,0,0,1,0,0,Sharat Katariya,"Comedy,Drama",India,Hindi,122
4940,Chuck Norris vs Communism,2015,18+,7.5,100%,0,0,1,0,0,Ilinca Calugareanu,"Documentary,Comedy,History,Thriller","United Kingdom,Romania,United States",Romanian,78
4941,Climates,2006,18+,7.2,73%,0,0,1,0,0,Nuri Bilge Ceylan,"Drama,Romance","Turkey,France",Turkish,98
4942,The True Cost,2015,13+,7.7,63%,0,0,1,0,0,Andrew Morgan,"Documentary,Drama,News","Bangladesh,United States,Cambodia,China,Denmark,France,Haiti,India,Italy,Uganda,United Kingdom",English,92
4943,Dog Pound,2010,18+,7,65%,0,0,1,0,0,Kim Chapiron,Drama,"France,Canada,United Kingdom","English,Spanish",91
4944,Liquid Sky,1982,18+,6.2,95%,0,0,1,0,0,Slava Tsukerman,"Sci-Fi,Thriller",United States,English,112
4945,The Hole in the Ground,2019,18+,5.7,84%,0,0,1,0,0,Lee Cronin,"Drama,Horror,Mystery","Ireland,United Kingdom,Belgium,Finland",English,90
4946,Dave Made a Maze,2017,18+,6.2,85%,0,0,1,0,0,Bill Watterson,"Adventure,Comedy,Fantasy,Horror",United States,English,80
4948,Haunters: The Art of the Scare,2017,18+,6.6,100%,0,0,1,0,0,Jon Schnitzer,"Documentary,Horror",United States,English,88
4949,The Ghazi Attack,2017,7+,7.6,60%,0,0,1,0,0,Sankalp Reddy,"Action,Thriller,War",India,"Hindi,Telugu",116
4951,The Night Eats the World,2018,16+,6,85%,0,0,1,0,0,Dominique Rocher,"Drama,Horror,Thriller",France,"Norwegian,English,French",93
4952,Marlina the Murderer in Four Acts,2017,18+,7,98%,0,0,1,0,0,Mouly Surya,"Drama,Thriller,Western","Indonesia,France,Malaysia,Thailand",Indonesian,93
4953,I Capture the Castle,2003,18+,6.9,79%,0,0,1,0,0,Tim Fywell,"Drama,Romance",United Kingdom,English,113
4954,No No: A Dockumentary,2014,18+,7.2,97%,0,0,1,0,0,Jeffrey Radice,"Documentary,Biography,Sport",United States,English,100
4956,Belle and Sebastian,2013,18+,6.9,91%,0,0,1,0,0,Nicolas Vanier,"Adventure,Drama,Family",France,"French,German",104
4957,White Sun,2016,7+,7.1,100%,0,0,1,0,0,Deepak Rauniyar,"Adventure,Drama","Nepal,Netherlands,Qatar,United States,United Kingdom",Nepali,89
4958,What's in a Name,2012,7+,7.3,71%,0,0,1,0,0,Elva NelsonHayes,Drama,United States,English,93
4959,Bully,2001,18+,6.9,54%,0,0,1,0,0,Larry Clark,"Biography,Crime,Drama","United States,France,United Kingdom",English,108
4960,Another Country,1984,7+,7.1,80%,0,0,1,0,0,Marek Kanievska,"Biography,Drama,History,Romance",United Kingdom,English,90
4961,The Decline of Western Civilization Part III,1998,18+,7.1,100%,0,0,1,0,0,Penelope Spheeris,"Documentary,Music",United States,English,86
4962,The Midnight Meat Train,2008,18+,6.1,72%,0,0,1,0,0,Ryûhei Kitamura,"Horror,Mystery,Thriller","United States,United Kingdom",English,98
4964,Somers Town,2008,18+,6.9,96%,0,0,1,0,0,Shane Meadows,"Comedy,Drama",United Kingdom,"English,Polish,French",71
4966,Aberdeen,2000,18+,7.1,87%,0,0,1,0,0,Hans Petter Moland,Drama,"United Kingdom,Sweden,Norway",English,113
4971,The Boys of St. Vincent,1992,18+,7.6,100%,0,0,1,0,0,John N. Smith,Drama,Canada,English,93
4972,High Life,2018,18+,5.8,82%,0,0,1,0,0,Claire Denis,"Adventure,Drama,Horror,Mystery,Sci-Fi,Thriller","France,United Kingdom,Germany,Poland",English,113
4974,Jean-Michel Basquiat: The Radiant Child,2010,18+,7.8,86%,0,0,1,0,0,Tamra Davis,Documentary,United States,English,88
4975,The Farewell Party,2014,18+,7.1,94%,0,0,1,0,0,"Tal Granit,Sharon Maymon","Comedy,Drama,Romance","Israel,Germany","Hebrew,Italian",95
4977,Give Up Tomorrow,2011,18+,7.7,100%,0,0,1,0,0,Michael Collins,"Documentary,Crime,Mystery,Thriller","United States,United Kingdom","English,Filipino,Spanish",95
4978,The Big Easy,1986,18+,6.5,89%,0,0,1,0,0,Jim McBride,"Comedy,Crime,Drama,Romance,Thriller",United States,English,102
